FiscalYear,MonthYear,Town,AdmMonth,FYMonthOrder,AdmYear,PrimaryDrug,AdmCount
2014,Jun-14,Bridgeport,6,12,2014,PCP,19
2014,Jul-13,Bridgeport,7,1,2013,Alcohol,92
2014,Jul-13,Bridgeport,7,1,2013,Benzodiazepines,8
2014,Jul-13,Bridgeport,7,1,2013,Cocaine,21
2014,Jul-13,Bridgeport,7,1,2013,Crack,35
2014,Jul-13,Bridgeport,7,1,2013,Heroin,125
2014,Jul-13,Bridgeport,7,1,2013,"Marijuana, Hashish, THC",89
2014,Jul-13,Bridgeport,7,1,2013,Other,
2014,Jul-13,Bridgeport,7,1,2013,Other Opiates and Synthetics,20
2014,Jul-13,Bridgeport,7,1,2013,Other Sedatives or Hypnotics,
2014,Jul-13,Bridgeport,7,1,2013,PCP,15
2014,Aug-13,Bridgeport,8,2,2013,Alcohol,93
2014,Aug-13,Bridgeport,8,2,2013,Benzodiazepines,15
2014,Aug-13,Bridgeport,8,2,2013,Cocaine,19
2014,Aug-13,Bridgeport,8,2,2013,Crack,30
2014,Aug-13,Bridgeport,8,2,2013,Heroin,121
2014,Aug-13,Bridgeport,8,2,2013,"Marijuana, Hashish, THC",99
2014,Aug-13,Bridgeport,8,2,2013,Other Opiates and Synthetics,15
2014,Aug-13,Bridgeport,8,2,2013,Other Sedatives or Hypnotics,
2014,Aug-13,Bridgeport,8,2,2013,PCP,12
2014,Sep-13,Bridgeport,9,3,2013,Alcohol,99
2014,Sep-13,Bridgeport,9,3,2013,Benzodiazepines,
2014,Sep-13,Bridgeport,9,3,2013,Cocaine,24
2014,Sep-13,Bridgeport,9,3,2013,Crack,33
2014,Sep-13,Bridgeport,9,3,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Sep-13,Bridgeport,9,3,2013,Heroin,139
2014,Sep-13,Bridgeport,9,3,2013,"Marijuana, Hashish, THC",74
2014,Sep-13,Bridgeport,9,3,2013,Non-Prescriptive Methadone,
2014,Sep-13,Bridgeport,9,3,2013,Other Opiates and Synthetics,13
2014,Sep-13,Bridgeport,9,3,2013,PCP,12
2014,Oct-13,Bridgeport,10,4,2013,Alcohol,100
2014,Oct-13,Bridgeport,10,4,2013,Barbiturates,
2014,Oct-13,Bridgeport,10,4,2013,Benzodiazepines,11
2014,Oct-13,Bridgeport,10,4,2013,Cocaine,27
2014,Oct-13,Bridgeport,10,4,2013,Crack,33
2014,Oct-13,Bridgeport,10,4,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Oct-13,Bridgeport,10,4,2013,Heroin,176
2014,Oct-13,Bridgeport,10,4,2013,Inhalants,
2014,Oct-13,Bridgeport,10,4,2013,"Marijuana, Hashish, THC",80
2014,Oct-13,Bridgeport,10,4,2013,Methamphetamines,
2014,Oct-13,Bridgeport,10,4,2013,Non-Prescriptive Methadone,
2014,Oct-13,Bridgeport,10,4,2013,Other Opiates and Synthetics,15
2014,Oct-13,Bridgeport,10,4,2013,PCP,17
2014,Nov-13,Bridgeport,11,5,2013,Alcohol,83
2014,Nov-13,Bridgeport,11,5,2013,Amphetamines,
2014,Nov-13,Bridgeport,11,5,2013,Benzodiazepines,
2014,Nov-13,Bridgeport,11,5,2013,Cocaine,17
2014,Nov-13,Bridgeport,11,5,2013,Crack,19
2014,Nov-13,Bridgeport,11,5,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Nov-13,Bridgeport,11,5,2013,Heroin,132
2014,Nov-13,Bridgeport,11,5,2013,Inhalants,
2014,Nov-13,Bridgeport,11,5,2013,"Marijuana, Hashish, THC",71
2014,Nov-13,Bridgeport,11,5,2013,Other,
2014,Nov-13,Bridgeport,11,5,2013,Other Opiates and Synthetics,10
2014,Nov-13,Bridgeport,11,5,2013,Over-the-Counter,
2014,Nov-13,Bridgeport,11,5,2013,PCP,11
2014,Dec-13,Bridgeport,12,6,2013,Alcohol,98
2014,Dec-13,Bridgeport,12,6,2013,Benzodiazepines,11
2014,Dec-13,Bridgeport,12,6,2013,Cocaine,14
2014,Dec-13,Bridgeport,12,6,2013,Crack,33
2014,Dec-13,Bridgeport,12,6,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Dec-13,Bridgeport,12,6,2013,Heroin,123
2014,Dec-13,Bridgeport,12,6,2013,Inhalants,
2014,Dec-13,Bridgeport,12,6,2013,"Marijuana, Hashish, THC",76
2014,Dec-13,Bridgeport,12,6,2013,Non-Prescriptive Methadone,
2014,Dec-13,Bridgeport,12,6,2013,Other,
2014,Dec-13,Bridgeport,12,6,2013,Other Opiates and Synthetics,12
2014,Dec-13,Bridgeport,12,6,2013,Other Sedatives or Hypnotics,
2014,Dec-13,Bridgeport,12,6,2013,PCP,16
2014,Jan-14,Bristol,1,7,2014,Alcohol,42
2014,Jan-14,Bristol,1,7,2014,Amphetamines,
2014,Jan-14,Bristol,1,7,2014,Benzodiazepines,
2014,Jan-14,Bristol,1,7,2014,Cocaine,9
2014,Jan-14,Bristol,1,7,2014,Crack,
2014,Jan-14,Bristol,1,7,2014,Heroin,47
2014,Jan-14,Bristol,1,7,2014,"Marijuana, Hashish, THC",18
2014,Jan-14,Bristol,1,7,2014,Other,
2014,Jan-14,Bristol,1,7,2014,Other Opiates and Synthetics,
2014,Feb-14,Bristol,2,8,2014,Alcohol,31
2014,Feb-14,Bristol,2,8,2014,Cocaine,
2014,Feb-14,Bristol,2,8,2014,Crack,
2014,Feb-14,Bristol,2,8,2014,Heroin,44
2014,Feb-14,Bristol,2,8,2014,"Marijuana, Hashish, THC",10
2014,Feb-14,Bristol,2,8,2014,Other Opiates and Synthetics,
2014,Feb-14,Bristol,2,8,2014,PCP,
2014,Mar-14,Bristol,3,9,2014,Alcohol,50
2014,Mar-14,Bristol,3,9,2014,Cocaine,
2014,Mar-14,Bristol,3,9,2014,Crack,
2014,Mar-14,Bristol,3,9,2014,Heroin,54
2014,Mar-14,Bristol,3,9,2014,"Marijuana, Hashish, THC",15
2014,Mar-14,Bristol,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Bristol,4,10,2014,Alcohol,40
2014,Apr-14,Bristol,4,10,2014,Barbiturates,
2014,Apr-14,Bristol,4,10,2014,Benzodiazepines,
2014,Apr-14,Bristol,4,10,2014,Cocaine,10
2014,Apr-14,Bristol,4,10,2014,Crack,
2014,Apr-14,Bristol,4,10,2014,"Hallucinogens: LSD, DMS, STP, etc",
2014,Apr-14,Bristol,4,10,2014,Heroin,53
2014,Apr-14,Bristol,4,10,2014,"Marijuana, Hashish, THC",13
2014,Apr-14,Bristol,4,10,2014,Non-Prescriptive Methadone,
2014,Apr-14,Bristol,4,10,2014,Other Opiates and Synthetics,
2014,Apr-14,Bristol,4,10,2014,Over-the-Counter,
2014,May-14,Bristol,5,11,2014,Alcohol,44
2014,May-14,Bristol,5,11,2014,Benzodiazepines,
2014,May-14,Bristol,5,11,2014,Cocaine,6
2014,May-14,Bristol,5,11,2014,Crack,
2014,May-14,Bristol,5,11,2014,Heroin,58
2014,May-14,Bristol,5,11,2014,"Marijuana, Hashish, THC",9
2014,May-14,Bristol,5,11,2014,Other Opiates and Synthetics,
2014,May-14,Bristol,5,11,2014,PCP,
2014,Jun-14,Bristol,6,12,2014,Alcohol,28
2014,Jun-14,Bristol,6,12,2014,Cocaine,
2014,Jun-14,Bristol,6,12,2014,Heroin,44
2014,Jun-14,Bristol,6,12,2014,"Marijuana, Hashish, THC",17
2014,Jun-14,Bristol,6,12,2014,Other Opiates and Synthetics,6
2014,Jun-14,Bristol,6,12,2014,Over-the-Counter,
2014,Jun-14,Bristol,6,12,2014,PCP,
2014,Jul-13,Bristol,7,1,2013,Alcohol,40
2014,Jul-13,Bristol,7,1,2013,Cocaine,
2014,Jul-13,Bristol,7,1,2013,Crack,
2014,Jul-13,Bristol,7,1,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Jul-13,Bristol,7,1,2013,Heroin,44
2014,Jul-13,Bristol,7,1,2013,"Marijuana, Hashish, THC",11
2014,Jul-13,Bristol,7,1,2013,Other Opiates and Synthetics,7
2014,Aug-13,Bristol,8,2,2013,Alcohol,37
2014,Aug-13,Bristol,8,2,2013,Cocaine,7
2014,Aug-13,Bristol,8,2,2013,Crack,
2014,Aug-13,Bristol,8,2,2013,Heroin,46
2014,Aug-13,Bristol,8,2,2013,"Marijuana, Hashish, THC",12
2014,Aug-13,Bristol,8,2,2013,Other,
2014,Aug-13,Bristol,8,2,2013,Other Opiates and Synthetics,9
2014,Aug-13,Bristol,8,2,2013,PCP,
2014,Sep-13,Bristol,9,3,2013,Alcohol,43
2014,Sep-13,Bristol,9,3,2013,Benzodiazepines,
2014,Sep-13,Bristol,9,3,2013,Cocaine,
2014,Sep-13,Bristol,9,3,2013,Crack,
2014,Sep-13,Bristol,9,3,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Sep-13,Bristol,9,3,2013,Heroin,36
2014,Sep-13,Bristol,9,3,2013,Inhalants,
2014,Sep-13,Bristol,9,3,2013,"Marijuana, Hashish, THC",12
2014,Sep-13,Bristol,9,3,2013,Other Opiates and Synthetics,
2014,Oct-13,Bristol,10,4,2013,Alcohol,42
2014,Oct-13,Bristol,10,4,2013,Cocaine,7
2014,Oct-13,Bristol,10,4,2013,Crack,
2014,Oct-13,Bristol,10,4,2013,Heroin,43
2014,Oct-13,Bristol,10,4,2013,"Marijuana, Hashish, THC",16
2014,Oct-13,Bristol,10,4,2013,Other,
2014,Oct-13,Bristol,10,4,2013,Other Opiates and Synthetics,7
2014,Nov-13,Bristol,11,5,2013,Alcohol,41
2014,Nov-13,Bristol,11,5,2013,Benzodiazepines,
2014,Nov-13,Bristol,11,5,2013,Cocaine,
2014,Nov-13,Bristol,11,5,2013,Crack,
2014,Nov-13,Bristol,11,5,2013,Heroin,45
2014,Nov-13,Bristol,11,5,2013,"Marijuana, Hashish, THC",11
2014,Nov-13,Bristol,11,5,2013,Other Opiates and Synthetics,7
2014,Nov-13,Bristol,11,5,2013,PCP,
2014,Dec-13,Bristol,12,6,2013,Alcohol,37
2014,Dec-13,Bristol,12,6,2013,Amphetamines,
2014,Dec-13,Bristol,12,6,2013,Benzodiazepines,
2014,Dec-13,Bristol,12,6,2013,Cocaine,
2014,Dec-13,Bristol,12,6,2013,Crack,
2014,Dec-13,Bristol,12,6,2013,Heroin,44
2014,Dec-13,Bristol,12,6,2013,"Marijuana, Hashish, THC",8
2014,Dec-13,Bristol,12,6,2013,Other Opiates and Synthetics,10
2014,Jan-14,Brookfield,1,7,2014,Alcohol,6
2014,Jan-14,Brookfield,1,7,2014,Heroin,8
2014,Jan-14,Brookfield,1,7,2014,"Marijuana, Hashish, THC",
2014,Feb-14,Brookfield,2,8,2014,Alcohol,
2014,Feb-14,Brookfield,2,8,2014,Heroin,
2014,Feb-14,Brookfield,2,8,2014,Other Opiates and Synthetics,
2014,Feb-14,Brookfield,2,8,2014,Over-the-Counter,
2014,Mar-14,Brookfield,3,9,2014,Alcohol,
2014,Mar-14,Brookfield,3,9,2014,Cocaine,
2014,Mar-14,Brookfield,3,9,2014,Heroin,9
2014,Mar-14,Brookfield,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Brookfield,4,10,2014,Alcohol,6
2014,Apr-14,Brookfield,4,10,2014,Heroin,7
2014,Apr-14,Brookfield,4,10,2014,"Marijuana, Hashish, THC",
2014,Apr-14,Brookfield,4,10,2014,Over-the-Counter,
2014,May-14,Brookfield,5,11,2014,Alcohol,6
2014,May-14,Brookfield,5,11,2014,Heroin,6
2014,May-14,Brookfield,5,11,2014,"Marijuana, Hashish, THC",
2014,Jun-14,Brookfield,6,12,2014,Alcohol,6
2014,Jun-14,Brookfield,6,12,2014,Heroin,8
2014,Jun-14,Brookfield,6,12,2014,"Marijuana, Hashish, THC",
2014,Jun-14,Brookfield,6,12,2014,Methamphetamines,
2014,Jun-14,Brookfield,6,12,2014,Other Opiates and Synthetics,
2014,Jul-13,Brookfield,7,1,2013,Alcohol,8
2014,Jul-13,Brookfield,7,1,2013,Crack,
2014,Jul-13,Brookfield,7,1,2013,Heroin,8
2014,Aug-13,Brookfield,8,2,2013,Alcohol,
2014,Aug-13,Brookfield,8,2,2013,Barbiturates,
2014,Aug-13,Brookfield,8,2,2013,Heroin,
2014,Aug-13,Brookfield,8,2,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Brookfield,8,2,2013,Other,
2014,Aug-13,Brookfield,8,2,2013,Other Opiates and Synthetics,
2014,Sep-13,Brookfield,9,3,2013,Alcohol,8
2014,Sep-13,Brookfield,9,3,2013,Heroin,9
2014,Sep-13,Brookfield,9,3,2013,"Marijuana, Hashish, THC",
2014,Sep-13,Brookfield,9,3,2013,Other Opiates and Synthetics,
2014,Oct-13,Brookfield,10,4,2013,Alcohol,6
2014,Oct-13,Brookfield,10,4,2013,Heroin,
2014,Oct-13,Brookfield,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Brookfield,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Brookfield,11,5,2013,Alcohol,8
2014,Nov-13,Brookfield,11,5,2013,Heroin,6
2014,Nov-13,Brookfield,11,5,2013,Other Opiates and Synthetics,
2014,Dec-13,Brookfield,12,6,2013,Alcohol,
2014,Dec-13,Brookfield,12,6,2013,Benzodiazepines,
2014,Dec-13,Brookfield,12,6,2013,Heroin,6
2014,Dec-13,Brookfield,12,6,2013,"Marijuana, Hashish, THC",
2014,Jan-14,Brooklyn,1,7,2014,Alcohol,
2014,Jan-14,Brooklyn,1,7,2014,Cocaine,
2014,Jan-14,Brooklyn,1,7,2014,Heroin,
2014,Jan-14,Brooklyn,1,7,2014,Other Opiates and Synthetics,
2014,Feb-14,Brooklyn,2,8,2014,Alcohol,
2014,Feb-14,Brooklyn,2,8,2014,Cocaine,
2014,Feb-14,Brooklyn,2,8,2014,Crack,
2014,Feb-14,Brooklyn,2,8,2014,Heroin,
2014,Feb-14,Brooklyn,2,8,2014,"Marijuana, Hashish, THC",
2014,Feb-14,Brooklyn,2,8,2014,Other Opiates and Synthetics,
2014,Mar-14,Brooklyn,3,9,2014,Alcohol,9
2014,Mar-14,Brooklyn,3,9,2014,Cocaine,
2014,Mar-14,Brooklyn,3,9,2014,Crack,
2014,Mar-14,Brooklyn,3,9,2014,Heroin,8
2014,Mar-14,Brooklyn,3,9,2014,"Marijuana, Hashish, THC",11
2014,Mar-14,Brooklyn,3,9,2014,Other Opiates and Synthetics,
2014,Mar-14,Brooklyn,3,9,2014,PCP,
2014,Apr-14,Brooklyn,4,10,2014,Alcohol,15
2014,Apr-14,Brooklyn,4,10,2014,Cocaine,
2014,Apr-14,Brooklyn,4,10,2014,Crack,
2014,Apr-14,Brooklyn,4,10,2014,Heroin,
2014,Apr-14,Brooklyn,4,10,2014,"Marijuana, Hashish, THC",9
2014,Apr-14,Brooklyn,4,10,2014,Other,
2014,Apr-14,Brooklyn,4,10,2014,Other Opiates and Synthetics,
2014,Apr-14,Brooklyn,4,10,2014,PCP,
2014,May-14,Brooklyn,5,11,2014,Alcohol,7
2014,May-14,Brooklyn,5,11,2014,Cocaine,
2014,May-14,Brooklyn,5,11,2014,Heroin,
2014,May-14,Brooklyn,5,11,2014,"Marijuana, Hashish, THC",
2014,May-14,Brooklyn,5,11,2014,Other Opiates and Synthetics,
2014,Jun-14,Brooklyn,6,12,2014,Alcohol,11
2014,Jun-14,Brooklyn,6,12,2014,Cocaine,
2014,Jun-14,Brooklyn,6,12,2014,Crack,
2014,Jun-14,Brooklyn,6,12,2014,Heroin,
2014,Jun-14,Brooklyn,6,12,2014,"Marijuana, Hashish, THC",9
2014,Jun-14,Brooklyn,6,12,2014,Other Opiates and Synthetics,
2014,Jun-14,Brooklyn,6,12,2014,PCP,
2014,Jul-13,Brooklyn,7,1,2013,Alcohol,
2014,Jul-13,Brooklyn,7,1,2013,Heroin,8
2014,Jul-13,Brooklyn,7,1,2013,Other Opiates and Synthetics,
2014,Aug-13,Brooklyn,8,2,2013,Alcohol,
2014,Aug-13,Brooklyn,8,2,2013,Cocaine,
2014,Aug-13,Brooklyn,8,2,2013,Heroin,6
2014,Aug-13,Brooklyn,8,2,2013,Other Opiates and Synthetics,
2014,Sep-13,Brooklyn,9,3,2013,Alcohol,11
2014,Sep-13,Brooklyn,9,3,2013,Cocaine,
2014,Sep-13,Brooklyn,9,3,2013,Crack,
2014,Sep-13,Brooklyn,9,3,2013,Heroin,
2014,Sep-13,Brooklyn,9,3,2013,"Marijuana, Hashish, THC",11
2014,Sep-13,Brooklyn,9,3,2013,Other Opiates and Synthetics,
2014,Sep-13,Brooklyn,9,3,2013,PCP,
2014,Oct-13,Brooklyn,10,4,2013,Alcohol,
2014,Oct-13,Brooklyn,10,4,2013,"Hallucinogens: LSD, DMS, STP, etc",
2014,Oct-13,Brooklyn,10,4,2013,Heroin,
2014,Oct-13,Brooklyn,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Brooklyn,10,4,2013,Other Opiates and Synthetics,6
2014,Nov-13,Brooklyn,11,5,2013,Alcohol,
2014,Nov-13,Brooklyn,11,5,2013,Cocaine,
2014,Nov-13,Brooklyn,11,5,2013,Heroin,
2014,Nov-13,Brooklyn,11,5,2013,"Marijuana, Hashish, THC",
2014,Nov-13,Brooklyn,11,5,2013,Other Opiates and Synthetics,
2014,Dec-13,Brooklyn,12,6,2013,Alcohol,13
2014,Dec-13,Brooklyn,12,6,2013,Cocaine,
2014,Dec-13,Brooklyn,12,6,2013,Crack,
2014,Dec-13,Brooklyn,12,6,2013,Heroin,10
2014,Dec-13,Brooklyn,12,6,2013,"Marijuana, Hashish, THC",17
2014,Dec-13,Brooklyn,12,6,2013,Other Opiates and Synthetics,
2014,Jan-14,Burlington,1,7,2014,Alcohol,
2014,Jan-14,Burlington,1,7,2014,Heroin,
2014,Jan-14,Burlington,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,Burlington,1,7,2014,PCP,
2014,Feb-14,Burlington,2,8,2014,Alcohol,
2014,Feb-14,Burlington,2,8,2014,Heroin,7
2014,Apr-14,Burlington,4,10,2014,Alcohol,
2014,Apr-14,Burlington,4,10,2014,Cocaine,
2014,Apr-14,Burlington,4,10,2014,Heroin,
2014,Apr-14,Burlington,4,10,2014,Other Opiates and Synthetics,
2014,May-14,Burlington,5,11,2014,Alcohol,
2014,May-14,Burlington,5,11,2014,Cocaine,
2014,May-14,Burlington,5,11,2014,Heroin,
2014,Jun-14,Burlington,6,12,2014,Alcohol,
2014,Jun-14,Burlington,6,12,2014,Benzodiazepines,
2014,Jun-14,Burlington,6,12,2014,Heroin,
2014,Jun-14,Burlington,6,12,2014,"Marijuana, Hashish, THC",
2014,Jul-13,Burlington,7,1,2013,Alcohol,
2014,Jul-13,Burlington,7,1,2013,Cocaine,
2014,Jul-13,Burlington,7,1,2013,Heroin,
2014,Jul-13,Burlington,7,1,2013,"Marijuana, Hashish, THC",
2014,Jul-13,Burlington,7,1,2013,Other Opiates and Synthetics,
2014,Aug-13,Burlington,8,2,2013,Alcohol,
2014,Aug-13,Burlington,8,2,2013,Heroin,
2014,Aug-13,Burlington,8,2,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Burlington,10,4,2013,Alcohol,
2014,Oct-13,Burlington,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Burlington,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Burlington,11,5,2013,Alcohol,
2014,Nov-13,Burlington,11,5,2013,Heroin,
2014,Jan-14,Canterbury,1,7,2014,Alcohol,
2014,Jan-14,Canterbury,1,7,2014,Heroin,
2014,Feb-14,Canterbury,2,8,2014,Alcohol,
2014,Feb-14,Canterbury,2,8,2014,Crack,
2014,Feb-14,Canterbury,2,8,2014,Heroin,
2014,Feb-14,Canterbury,2,8,2014,Other Opiates and Synthetics,
2014,Mar-14,Canterbury,3,9,2014,Alcohol,
2014,Mar-14,Canterbury,3,9,2014,Crack,
2014,Mar-14,Canterbury,3,9,2014,Heroin,
2014,Mar-14,Canterbury,3,9,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Canterbury,3,9,2014,Over-the-Counter,
2014,May-14,Canterbury,5,11,2014,Alcohol,
2014,Oct-13,Coventry,10,4,2013,Heroin,7
2014,May-14,Canterbury,5,11,2014,Heroin,
2014,Jun-14,Canterbury,6,12,2014,Alcohol,
2014,Jun-14,Canterbury,6,12,2014,Heroin,
2014,Jun-14,Canterbury,6,12,2014,"Marijuana, Hashish, THC",
2014,Jun-14,Canterbury,6,12,2014,Other Opiates and Synthetics,
2014,Oct-13,Canterbury,10,4,2013,Alcohol,
2014,Oct-13,Canterbury,10,4,2013,Heroin,
2014,Oct-13,Canterbury,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Canterbury,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Canterbury,11,5,2013,Alcohol,
2014,Nov-13,Canterbury,11,5,2013,Heroin,
2014,Nov-13,Canterbury,11,5,2013,Other Opiates and Synthetics,
2014,Dec-13,Canterbury,12,6,2013,Alcohol,
2014,Dec-13,Canterbury,12,6,2013,Heroin,
2014,Dec-13,Canterbury,12,6,2013,"Marijuana, Hashish, THC",
2014,Jan-14,Canton,1,7,2014,Alcohol,
2014,Jan-14,Canton,1,7,2014,Heroin,
2014,Jan-14,Canton,1,7,2014,Other,
2014,Apr-14,Canton,4,10,2014,Alcohol,
2014,Apr-14,Canton,4,10,2014,Cocaine,
2014,Apr-14,Canton,4,10,2014,Heroin,
2014,May-14,Canton,5,11,2014,Alcohol,
2014,May-14,Canton,5,11,2014,Heroin,
2014,Jun-14,Canton,6,12,2014,Alcohol,
2014,Jun-14,Canton,6,12,2014,Heroin,
2014,Jun-14,Canton,6,12,2014,"Marijuana, Hashish, THC",
2014,Oct-13,Canton,10,4,2013,Alcohol,
2014,Oct-13,Canton,10,4,2013,Heroin,
2014,Oct-13,Canton,10,4,2013,"Marijuana, Hashish, THC",
2014,Nov-13,Canton,11,5,2013,Alcohol,7
2014,Nov-13,Canton,11,5,2013,Heroin,
2014,Nov-13,Canton,11,5,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Canton,12,6,2013,Alcohol,6
2014,Dec-13,Canton,12,6,2013,"Marijuana, Hashish, THC",
2014,Jan-14,Cheshire,1,7,2014,Alcohol,9
2014,Jan-14,Cheshire,1,7,2014,Benzodiazepines,
2014,Jan-14,Cheshire,1,7,2014,Cocaine,
2014,Jan-14,Cheshire,1,7,2014,Heroin,6
2014,Jan-14,Cheshire,1,7,2014,"Marijuana, Hashish, THC",7
2014,Jan-14,Cheshire,1,7,2014,Other Opiates and Synthetics,
2014,Feb-14,Cheshire,2,8,2014,Alcohol,6
2014,Feb-14,Cheshire,2,8,2014,Heroin,
2014,Feb-14,Cheshire,2,8,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Cheshire,3,9,2014,Alcohol,7
2014,Mar-14,Cheshire,3,9,2014,Cocaine,
2014,Mar-14,Cheshire,3,9,2014,Heroin,
2014,Mar-14,Cheshire,3,9,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Cheshire,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Cheshire,4,10,2014,Alcohol,8
2014,Apr-14,Cheshire,4,10,2014,Cocaine,
2014,Apr-14,Cheshire,4,10,2014,Heroin,
2014,Apr-14,Cheshire,4,10,2014,"Marijuana, Hashish, THC",
2014,May-14,Cheshire,5,11,2014,Alcohol,7
2014,May-14,Cheshire,5,11,2014,Benzodiazepines,
2014,May-14,Cheshire,5,11,2014,Cocaine,
2014,May-14,Cheshire,5,11,2014,Heroin,
2014,Jun-14,Cheshire,6,12,2014,Alcohol,9
2014,Jun-14,Cheshire,6,12,2014,Cocaine,
2014,Jun-14,Cheshire,6,12,2014,Heroin,15
2014,Jun-14,Cheshire,6,12,2014,"Marijuana, Hashish, THC",
2014,Jul-13,Cheshire,7,1,2013,Alcohol,10
2014,Jul-13,Cheshire,7,1,2013,Amphetamines,
2014,Jul-13,Cheshire,7,1,2013,"Marijuana, Hashish, THC",
2014,Jul-13,Cheshire,7,1,2013,Other Stimulants,
2014,Aug-13,Cheshire,8,2,2013,Alcohol,15
2014,Aug-13,Cheshire,8,2,2013,Cocaine,
2014,Aug-13,Cheshire,8,2,2013,Heroin,
2014,Aug-13,Cheshire,8,2,2013,Other Opiates and Synthetics,
2014,Sep-13,Cheshire,9,3,2013,Alcohol,
2014,Sep-13,Cheshire,9,3,2013,Benzodiazepines,
2014,Sep-13,Cheshire,9,3,2013,Cocaine,
2014,Sep-13,Cheshire,9,3,2013,Crack,
2014,Sep-13,Cheshire,9,3,2013,Heroin,
2014,Sep-13,Cheshire,9,3,2013,Other Opiates and Synthetics,
2014,Oct-13,Cheshire,10,4,2013,Alcohol,7
2014,Oct-13,Cheshire,10,4,2013,Cocaine,
2014,Oct-13,Cheshire,10,4,2013,Crack,
2014,Oct-13,Cheshire,10,4,2013,Heroin,
2014,Oct-13,Cheshire,10,4,2013,"Marijuana, Hashish, THC",
2014,Oct-13,Cheshire,10,4,2013,Other Opiates and Synthetics,
2014,Nov-13,Cheshire,11,5,2013,Alcohol,
2014,Nov-13,Cheshire,11,5,2013,Cocaine,
2014,Nov-13,Cheshire,11,5,2013,Heroin,6
2014,Nov-13,Cheshire,11,5,2013,Inhalants,
2014,Nov-13,Cheshire,11,5,2013,"Marijuana, Hashish, THC",
2014,Dec-13,Cheshire,12,6,2013,Alcohol,
2014,Dec-13,Cheshire,12,6,2013,Heroin,
2014,Dec-13,Cheshire,12,6,2013,"Marijuana, Hashish, THC",
2014,Jan-14,Clinton,1,7,2014,Alcohol,7
2014,Jan-14,Clinton,1,7,2014,Heroin,
2014,Jan-14,Clinton,1,7,2014,"Marijuana, Hashish, THC",
2014,Jan-14,Clinton,1,7,2014,Other Opiates and Synthetics,
2014,Feb-14,Clinton,2,8,2014,Alcohol,10
2014,Feb-14,Clinton,2,8,2014,Heroin,
2014,Feb-14,Clinton,2,8,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Clinton,3,9,2014,Alcohol,
2014,Mar-14,Clinton,3,9,2014,Heroin,
2014,Mar-14,Clinton,3,9,2014,"Marijuana, Hashish, THC",
2014,Mar-14,Clinton,3,9,2014,Other Opiates and Synthetics,
2014,Apr-14,Clinton,4,10,2014,Alcohol,7
2014,Apr-14,Clinton,4,10,2014,Heroin,6
2014,Apr-14,Clinton,4,10,2014,Other Opiates and Synthetics,
2014,May-14,Clinton,5,11,2014,Alcohol,
2014,May-14,Clinton,5,11,2014,Cocaine,
2014,May-14,Clinton,5,11,2014,Heroin,
2014,May-14,Clinton,5,11,2014,"Marijuana, Hashish, THC",
2014,May-14,Clinton,5,11,2014,Other Opiates and Synthetics,
2014,Jun-14,Clinton,6,12,2014,Alcohol,
2014,Jun-14,Clinton,6,12,2014,Heroin,14
2014,Jun-14,Clinton,6,12,2014,Other Opiates and Synthetics,
2014,Jul-13,Clinton,7,1,2013,Alcohol,7
2014,Jul-13,Clinton,7,1,2013,Cocaine,
2014,Jul-13,Clinton,7,1,2013,Heroin,
2014,Jul-13,Clinton,7,1,2013,"Marijuana, Hashish, THC",
2014,Jul-13,Clinton,7,1,2013,Other Opiates and Synthetics,
2014,Aug-13,Clinton,8,2,2013,Alcohol,
2014,Aug-13,Clinton,8,2,2013,Heroin,
2014,Aug-13,Clinton,8,2,2013,"Marijuana, Hashish, THC",
2014,Aug-13,Clinton,8,2,2013,Other Opiates and Synthetics,
2014,Sep-13,Clinton,9,3,2013,Alcohol,
2014,Sep-13,Clinton,9,3,2013,Heroin,
2014,Sep-13,Clinton,9,3,2013,Other Opiates and Synthetics,
2014,Oct-13,Clinton,10,4,2013,Alcohol,9
